Trese,2021,18,7.1,6.2,1,0,0,0
Hot Girls Wanted: Turned On,2017,18,6.6,6.2,1,0,0,0
The Heirs,2013,16,7.5,6.2,1,0,0,0
The Curious Creations of Christine McConnell,2018,7,7.8,6.2,1,0,0,0
Sailor Moon Crystal,2014,16,8,6.2,1,1,0,0
La Reina del Sur,2011,18,8,6.2,1,0,0,0
Pine Gap,2018,16,7.2,6.2,1,0,0,0
Suburra: Blood on Rome,2017,18,7.9,6.2,1,0,0,0
Taco Chronicles,2019,18,7.9,6.2,1,0,0,0
She,2020,18,6.5,6.2,1,0,0,0
Between,2015,16,6,6.2,1,0,0,0
Velvet,2014,16,8.1,6.2,1,0,0,0
Bobby Kennedy for President,2018,16,8.2,6.2,1,0,0,0
Durarara!!,2010,16,7.9,6.2,1,1,0,0
Hostages,2013,16,6.7,6.2,1,0,0,0
Rhythm + Flow,2019,18,7.7,6.2,1,0,0,0
Blue Exorcist,2011,16,7.4,6.2,1,1,0,0
L.A.'s Finest,2019,16,6,6.2,1,0,0,0
The Protector,2018,18,6.7,6.1,1,0,0,0
Unsolved Mysteries,1987,7,8.2,6.1,1,1,1,0
Too Hot to Handle,2020,18,4.6,6.1,1,0,0,0
Are You The One?,2014,16,6.5,6.1,1,1,0,0
Little Things,2016,18,8.3,6.1,1,0,0,0
Still Game,2002,16,8.8,6.1,1,0,0,0
Transformers: Prime,2010,7,7.9,6.1,1,0,0,0
Tidying Up with Marie Kondo,2019,7,6.6,6.1,1,0,0,0
Nightflyers,2018,18,5.9,6.1,1,0,0,0
Love 101,2020,18,7.5,6.1,1,0,0,0
Car Masters: Rust to Riches,2018,7,8.8,6.1,1,0,0,0
WHAT / IF,2019,18,6.3,6.1,1,0,0,0
Total Drama Island,2007,7,7.2,6.1,1,0,0,0
Roman Empire,2016,16,7,6.1,1,0,0,0
Deadwind,2018,18,7.2,6.1,1,0,0,0
People Just Do Nothing,2014,18,8.5,6.1,1,0,0,0
B: The Beginning,2018,18,7.2,6.1,1,0,0,0
Somebody Feed Phil,2018,16,8.2,6.1,1,0,0,0
Girl from Nowhere,2018,18,7.7,6.1,1,0,0,0
Cocaine Coast,2018,18,7.9,6.1,1,0,0,0
The Liberator,2020,7,7.6,6.1,1,0,0,0
The Irregular at Magic High School,2014,16,7.2,6.1,1,0,0,0
Hap and Leonard,2016,18,7.7,6.1,1,0,0,0
Dark Desire,2020,18,6.5,6.1,1,0,0,0
Seis Manos,2019,18,7.2,6.1,1,0,0,0
Control Z,2020,18,6.9,6.1,1,0,0,0
The House of Flowers,2018,18,7.6,6.1,1,0,0,0
America's Next Top Model,2003,7,5.5,6.1,1,1,1,0
Tribes of Europa,2021,18,6.8,6.1,1,0,0,0
Somos.,2021,18,7.2,6.1,1,0,0,0
The Great Heist,2020,18,7.3,6.1,1,0,0,0
The One,2021,18,6.6,6.1,1,0,0,0
Carmen Sandiego,2019,7,7.9,6.1,1,0,0,0
The Chef Show,2019,18,8.2,6.1,1,0,0,0
Traitors,2019,18,6.6,6.1,1,0,0,0
Wet Hot American Summer: Ten Years Later,2017,16,6.9,6.1,1,0,0,0
The Neighbor,2019,18,6.6,6,1,0,0,0
Billy on the Street,2011,16,7.8,6,1,1,0,0
October Faction,2020,18,6.2,6,1,0,0,0
Start-Up,2020,16,8.1,6,1,0,0,0
Night on Earth,2020,7,8.2,6,1,0,0,0
DOTA: Dragon's Blood,2021,18,8,6,1,0,0,0
The Break,2016,18,7.6,6,1,0,0,0
The Letter for the King,2020,7,5.9,6,1,0,0,0
Osmosis,2019,16,5.9,6,1,0,0,0
Another Life,2019,18,5,6,1,0,0,0
Ju-On: Origins,2020,18,6.1,6,1,0,0,0
Diagnosis,2019,18,7.7,6,1,0,0,0
The Eddy,2020,18,7.2,6,1,0,0,0
Magi,2012,16,7.8,6,1,1,0,0
Elite Short Stories: Guzmán Caye Rebe,2021,18,7.5,6,1,0,0,0
Memories of the Alhambra,2018,16,7.8,6,1,0,0,0
Pacific Rim: The Black,2021,16,7.1,6,1,0,0,0
V Wars,2019,18,6.1,6,1,0,0,0
The Windsors,2016,18,7.1,6,1,0,0,0
The Sons of Sam: A Descent Into Darkness,2021,18,7,6,1,0,0,0
Sunderland 'Til I Die,2018,18,8.1,6,1,0,0,0
Rebellion,2016,16,7.2,6,1,0,0,0
The A List,2018,7,5.5,6,1,0,0,0
Tales of the City,2019,16,7.4,6,1,0,0,0
Disjointed,2017,18,6.8,6,1,0,0,0
Gentefied,2020,16,7.4,6,1,0,0,0
Wanderlust,2018,16,7.1,6,1,0,0,0
Murder Among the Mormons,2021,16,7,6,1,0,0,0
Home for Christmas,2019,18,7.7,6,1,0,0,0
Paradise PD,2018,18,6.9,6,1,0,0,0
The Bachelorette,2003,16,3.4,6,1,1,0,0
Cold Case Files,1999,18,8.1,6,1,1,1,0
Little Witch Academia,2017,7,7.9,6,1,0,0,0
El marginal,2016,18,8.2,6,1,0,0,0
Teasing Master Takagi-san,2018,7,7.7,6,1,0,0,0
Kakegurui,2017,16,7.2,6,1,0,0,0
Attenborough's Life in Colour,2021,7,8.3,6,1,0,0,0
Mortel,2019,18,6.6,6,1,0,0,0
Kath & Kim,2002,7,8.3,6,1,0,0,0
Charité,2017,7,7.9,5.9,1,0,0,0
Hoarders,2009,7,6.4,5.9,1,1,0,0
Unsolved: The Murders of Tupac and The Notorious B.I.G.,2018,18,7.9,5.9,1,0,0,0
My Next Guest Needs No Introduction With David Letterman,2018,18,7.9,5.9,1,0,0,0
Record of Ragnarok,2021,18,6.2,5.9,1,0,0,0
White Lines,2020,18,6.6,5.9,1,0,0,0
Luis Miguel: The Series,2018,16,8,5.9,1,0,0,0
Kabaneri of the Iron Fortress,2016,18,7.2,5.9,1,0,0,0
Greenhouse Academy,2017,7,6.9,5.9,1,0,0,0
Mr. Iglesias,2019,16,7.1,5.9,1,0,0,0
Hip Hop Evolution,2016,16,8.4,5.9,1,0,0,0
The Game,2006,16,6.7,5.9,1,1,1,0
Greenleaf,2016,18,7.4,5.9,1,0,0,0
Life Sentence,2018,16,6.6,5.9,1,0,0,0
Dogs of Berlin,2018,16,7.6,5.9,1,0,0,0
Yasuke,2021,18,6.2,5.9,1,0,0,0
Playing with Fire,2019,18,5.9,5.9,1,1,0,0
Sam & Cat,2013,7,5.7,5.9,1,0,0,0
Girls from Ipanema,2019,16,7.9,5.9,1,0,0,0
Elite Short Stories: Omar Ander Alexis,2021,18,7.4,5.9,1,0,0,0
MEGALOBOX,2018,16,7.8,5.9,1,1,0,0
K-ON!,2009,16,7.7,5.9,1,1,0,0
The Family,2019,16,6.4,5.9,1,0,0,0
The Good Cop,2018,16,7.1,5.8,1,0,0,0
This is a Robbery: The World's Biggest Art Heist,2021,18,6.4,5.8,1,0,0,0
Chambers,2019,16,6.5,5.8,1,0,0,0
Selena: The Series,2020,7,6.8,5.8,1,0,0,0
BAKI,2018,18,6.7,5.8,1,0,0,0
Cells at Work!,2018,16,7.6,5.8,1,0,0,0
Reckoning,2019,18,6.6,5.8,1,0,0,0
Queen Sono,2020,18,5.9,5.8,1,0,0,0
WWII in HD,2009,18,8.7,5.8,1,0,0,0
I Am a Killer,2018,18,7.4,5.8,1,0,0,0
One of Us,2016,18,7,5.8,1,0,0,0
Cuckoo,2012,16,7.2,5.8,1,0,0,0
March Comes in Like a Lion,2016,7,8.4,5.8,1,0,0,0
Börü,2018,18,8.2,5.8,1,0,0,0
Elize Matsunaga: Once Upon a Crime,2021,18,5.8,5.8,1,0,0,0
High Seas,2019,16,6.8,5.8,1,0,0,0
Man Down,2013,18,7.6,5.8,1,0,0,0
Degrassi: Next Class,2016,7,6.9,5.8,1,0,0,0
The Woods,2020,18,6.5,5.8,1,0,0,0
Godzilla Singular Point,2021,16,6.6,5.8,1,0,0,0
My Babysitter's a Vampire,2011,7,7.1,5.8,1,0,0,0
Typewriter,2019,18,6.5,5.7,1,0,0,0
Sonic X,2003,16,6.2,5.7,1,1,1,0
Monthly Girls' Nozaki-kun,2014,7,7.6,5.7,1,0,0,0
History of Swear Words,2021,18,6.4,5.7,1,0,0,0
Dolly Parton's Heartstrings,2019,16,7.6,5.7,1,0,0,0
Last Chance U: Basketball,2021,18,8.4,5.7,1,0,0,0
Midnight Diner: Tokyo Stories,2016,16,8.4,5.7,1,0,0,0
Immigration Nation,2020,16,7.4,5.7,1,0,0,0
The Barrier,2020,16,6.8,5.7,1,0,0,0
Cannon Busters,2019,18,6.8,5.7,1,0,0,0
Something in the Rain,2018,7,8.1,5.7,1,0,0,0
Haters Back Off,2016,7,6,5.7,1,0,0,0
Young Wallander,2020,18,6.8,5.7,1,0,0,0
Toy Boy,2019,18,6.4,5.7,1,0,0,0
Jack Whitehall: Travels with My Father,2017,18,7.7,5.7,1,0,0,0
The Joel McHale Show with Joel McHale,2018,18,7.2,5.7,1,0,0,0
America's Book of Secrets,2012,7,6.8,5.7,1,1,0,0
Kiss Me First,2018,18,6.3,5.7,1,0,0,0
A Very Secret Service,2015,18,7.8,5.7,1,0,0,0
Scissor Seven,2018,7,8.3,5.7,1,0,0,0
Summertime,2020,18,5.5,5.7,1,1,0,0
The K2,2016,16,7.8,5.7,1,0,0,0
The King's Avatar,2017,7,7.7,5.7,1,0,0,0
The Twelve,2019,16,7.5,5.7,1,0,0,0
Vanished 46,2016,16,8.4,5.7,1,0,0,0
Valor,2017,16,6,5.7,1,0,0,0
Northern Rescue,2019,16,7.1,5.7,1,0,0,0
Equinox,2020,18,6.1,5.7,1,0,0,0
Code Lyoko,2003,7,7.3,5.7,1,0,0,0
Champions,2018,16,6.1,5.7,1,1,0,0
Dragons: Race to the Edge,2015,7,8.3,5.7,1,0,0,0
Vexed,2010,7,7.3,5.6,1,0,0,0
Family Business,2019,16,7.4,5.6,1,0,0,0
Cathedral of the Sea,2018,16,7.5,5.6,1,0,0,0
History 101,2020,7,6.8,5.6,1,0,0,0
Cooked,2016,7,8.1,5.6,1,0,0,0
Monarca,2019,18,7.9,5.6,1,0,0,0
Indian Matchmaking,2020,16,6.2,5.6,1,0,0,0
Perfume,2018,18,7.1,5.6,1,0,0,0
Avlu,2018,18,7.2,5.6,1,0,0,0
Wild District,2018,18,8.3,5.6,1,0,0,0
Magic for Humans,2018,16,7.2,5.6,1,0,0,0
50M2,2021,18,7,5.6,1,0,0,0
Extracurricular,2020,18,7.7,5.6,1,0,0,0
Tunnel,2017,16,8.3,5.6,1,0,0,0
Marseille,2016,18,6.9,5.6,1,0,0,0
Elite Short Stories: Nadia Guzmán,2021,18,6.4,5.6,1,0,0,0
The Rise of Phoenixes,2018,7,8.6,5.6,1,0,0,0
Wakfu,2008,7,8.2,5.6,1,0,0,0
How to Fix a Drug Scandal,2020,18,7,5.6,1,0,0,0
Betaal,2020,18,5.4,5.6,1,0,0,0
Sin Senos Sí Hay Paraíso,2016,16,6.7,5.6,1,0,0,0
Japan Sinks: 2020,2020,18,6.4,5.6,1,0,0,0
Girlfriends,2000,7,7.2,5.6,1,0,0,0
Mobile Suit Gundam: Iron-Blooded Orphans,2015,18,7.9,5.6,1,0,0,0
Curon,2020,18,5.8,5.6,1,0,0,0
The Method,2015,18,7.4,5.6,1,0,0,0
Amend: The Fight for America,2021,18,7.9,5.6,1,0,0,0
The Crew,2021,16,6.6,5.6,1,0,0,0
Sex Explained,2020,18,6.9,5.6,1,0,0,0
Unauthorized Living,2018,18,7.5,5.6,1,0,0,0
James Acaster: Repertoire,2018,18,8.5,5.6,1,0,0,0
Blood & Water,2020,18,6.4,5.6,1,0,0,0
Adventures of Sonic the Hedgehog,1993,7,6.2,5.5,1,0,0,0
Rust Valley Restorers,2018,16,7.8,5.5,1,0,0,0
Immortals,2018,7,5.3,5.5,1,0,0,0
Cheese in the Trap,2016,16,7.4,5.5,1,0,0,0
Terrace House: Boys & Girls in the City,2015,7,8.1,5.5,1,0,0,0
My Secret Romance,2017,16,7.1,5.5,1,0,0,0
Marlon,2017,7,7.1,5.5,1,1,0,0
The Bonfire of Destiny,2019,16,7.7,5.5,1,0,0,0
100 Days My Prince,2018,16,7.7,5.5,1,0,0,0
Let's Eat,2013,16,7.7,5.5,1,0,0,0
Kung Fu Panda: Legends of Awesomeness,2011,7,6.8,5.5,1,0,0,0
Incomplete Life,2014,16,8.6,5.5,1,0,0,0
When Heroes Fly,2018,7,7.2,5.5,1,0,0,0
The Last O.G.,2018,7,6.9,5.5,1,0,0,0
DC Super Hero Girls,2019,7,7.1,5.5,1,0,0,0
Chelsea Does,2016,18,7.2,5.5,1,0,0,0
Girlfriends' Guide to Divorce,2014,16,6.9,5.5,1,0,0,0
Daniel Sloss: Live Shows,2018,18,8.6,5.5,1,0,0,0
Case,2015,16,7.1,5.5,1,0,0,0
Always a Witch,2019,16,6.2,5.5,1,0,0,0
The Boulet Brothers' Dragula,2016,18,7.9,5.5,1,0,0,0
Lovestruck in the City,2020,16,7.8,5.5,1,0,0,0
Bitter Daisies,2018,18,7.2,5.5,1,0,0,0
Selection Day,2018,16,7.4,5.5,1,0,0,0
(The Hook Up Plan),2018,16,7.2,5.5,1,0,0,0
Because This Is My First Life,2017,16,8.1,5.5,1,0,0,0
Medal of Honor,2018,16,8.4,5.5,1,0,1,0
Teen Mom 2,2011,7,4.3,5.5,1,0,1,0
Kantaro: The Sweet Tooth Salaryman,2017,7,7.5,5.5,1,0,0,0
Al Hayba,2017,7,7.4,5.5,1,0,0,0
Somewhere Between,2017,16,6.3,5.5,1,0,0,0
Selling Sunset,2019,18,6.3,5.5,1,0,0,0
Trailer Park Boys: The Animated Series,2019,18,7.5,5.5,1,0,0,0
Ultraviolet,2017,18,7,5.5,1,1,0,0
Ultraman,2019,16,6.9,5.4,1,0,0,0
No Good Nick,2019,7,6,5.4,1,0,0,0
Daughter From Another Mother,2021,18,7.4,5.4,1,0,0,0
Tiny House Nation,2014,7,7.1,5.4,1,0,0,0
High-Rise Invasion,2021,18,6.7,5.4,1,0,0,0
Mystic Pop-up Bar,2020,16,8,5.4,1,0,0,0
Glow Up: Britain's Next Make-Up Star,2019,16,6.7,5.4,1,0,0,0
Falsa Identidad,2018,16,7.1,5.4,1,0,0,0
Alien Worlds,2020,7,6.5,5.4,1,0,0,0
Freud,2020,18,6.5,5.4,1,0,0,0
God Eater,2015,16,7,5.4,1,0,0,0
El Dragón: Return of a Warrior,2019,18,7,5.4,1,0,0,0
Netflix Presents: The Characters,2016,18,5.4,5.4,1,0,0,0
Vampires,2020,18,5.6,5.4,1,0,0,0
#blackAF,2020,18,6.8,5.4,1,0,0,0
Sirius the Jaeger,2018,16,6.8,5.4,1,0,0,0
Eternal Love,2017,7,8.3,5.4,1,0,0,0
Murder Mountain,2018,16,6.9,5.4,1,0,0,0
Dope,2017,16,7.3,5.4,1,0,0,0
Troy: Fall of a City,2018,18,3.8,5.4,1,0,0,0
Surviving Escobar - Alias JJ,2017,18,7.9,5.4,1,0,0,0
Skylines,2019,16,7.6,5.4,1,0,0,0
High Score Girl,2018,7,8,5.4,1,0,0,0
Unit 42,2017,7,7,5.4,1,0,0,0
The Velvet Collection,2017,16,7.2,5.4,1,0,0,0
One on One,2001,16,7.2,5.4,1,0,1,0
Monty Python: Almost the Truth (The Lawyer's Cut),2009,7,8.1,5.4,1,0,0,0
Voice,2017,16,7.7,5.4,1,0,0,0
La Révolution,2020,16,6.5,5.4,1,0,0,0
Queer Eye: We're in Japan!,2019,16,8.2,5.4,1,0,0,0
Danger Mouse,1981,7,7.4,5.4,1,0,0,0
Man Like Mobeen,2017,18,8,5.3,1,0,0,0
X-Men,2011,16,6.9,5.3,1,0,0,1
7SEEDS,2019,18,6.4,5.3,1,0,0,0
Trigger Warning with Killer Mike,2019,16,7,5.3,1,0,0,0
The Queen of Flow,2018,18,7.8,5.3,1,0,0,0
The Upshaws,2021,16,6.9,5.3,1,0,0,0
Huge in France,2019,16,6.8,5.3,1,0,0,0
Reality Z,2020,18,5.4,5.3,1,0,0,0
The Lost Pirate Kingdom,2021,18,6.6,5.3,1,0,0,0
The I-Land,2019,18,4.6,5.3,1,0,0,0
Ashes of Love,2018,7,8.4,5.3,1,0,0,0
All Hail King Julien,2014,7,7.1,5.3,1,0,0,0
The Day I Met El Chapo: The Kate del Castillo Story,2017,18,6.9,5.3,1,0,0,0
Argos Comunicación,2017,18,7.2,5.3,1,0,0,0
Busted!,2018,16,7.7,5.3,1,0,0,0
Song Exploder,2020,18,7.4,5.3,1,0,0,0
Spycraft,2021,18,6.7,5.3,1,0,0,0
Thieves of the Wood,2020,18,6.8,5.3,1,0,0,0
Headspace Guide to Meditation,2021,7,8.5,5.3,1,0,0,0
Record of Grancrest War,2018,18,7.2,5.3,1,0,0,0
Abyss,2019,16,7.1,5.3,1,0,0,0
Silver Spoon,2014,16,7.7,5.3,1,0,0,0
Omniscient,2020,18,6.4,5.3,1,0,0,0
Creeped Out,2017,7,6.6,5.3,1,0,0,0
The Worst Witch,2017,7,7.3,5.3,1,0,0,0
Diablero,2018,16,6.7,5.3,1,0,0,0
The Daily Life of the Immortal King,2020,16,7.4,5.3,1,0,0,0
My First First Love,2019,7,7.5,5.3,1,0,0,0
The Mr. Peabody & Sherman Show,2015,7,5.8,5.3,1,0,0,0
The Business of Drugs,2020,18,7.2,5.3,1,0,0,0
Jiva!,2021,18,5.7,5.3,1,0,0,0
Killer Ratings,2019,18,8,5.3,1,0,0,0
Switched,2018,16,7.1,5.3,1,0,0,0
Criminal: France,2019,7,7.2,5.2,1,0,0,0
Bloodride,2020,18,6.4,5.2,1,0,0,0
Country Comfort,2021,7,6.9,5.2,1,0,0,0
The Disappearance of Madeleine McCann,2019,16,6.6,5.2,1,0,0,0
Nobody's Looking,2019,18,7.8,5.2,1,0,0,0
Inside the World's Toughest Prisons,2016,18,7.1,5.2,1,0,0,0
Family Reunion,2019,7,6.5,5.2,1,0,0,0
Borderliner,2017,18,6.8,5.2,1,0,0,0
Kissing Game,2020,18,6.4,5.2,1,0,0,0
Neo Yokio,2017,18,5.9,5.2,1,0,0,0
Crazy Delicious,2020,7,6.7,5.2,1,0,0,0
Zumbo's Just Desserts,2016,7,6.9,5.2,1,0,0,0
Bad Guys,2014,18,7.9,5.2,1,0,0,0
We Are the Wave,2019,18,6.1,5.2,1,0,0,0
Okupas,2000,18,9.1,5.2,1,0,0,0
Sword Art Online Alternative: Gun Gale Online,2018,16,6.9,5.2,1,1,0,0
TIGER & BUNNY,2011,16,7.4,5.2,1,1,0,0
The Queen and the Conqueror,2020,16,6.7,5.2,1,0,0,0
Hoops,2020,18,6,5.2,1,0,0,0
Crime Diaries: The Candidate,2019,18,7.6,5.2,1,0,0,0
Zac & Mia,2017,16,7.9,5.2,1,1,0,0
Men on a Mission,2015,16,8.3,5.2,1,0,0,0
Girls Hostel,2018,7,8.1,5.2,1,0,0,0
Power Rangers Dino Fury,2021,7,6.8,5.2,1,0,0,0
Broken,2019,16,6.9,5.2,1,0,0,0
We the People,2021,7,4.5,5.2,1,0,0,0
Ares,2020,18,5.6,5.2,1,0,0,0
The Duchess,2020,18,6.8,5.2,1,0,1,0
Green Frontier,2019,18,7.3,5.2,1,0,0,0
Nagi no Asukara,2013,7,7.4,5.2,1,0,0,0
Luna Nera,2020,18,5.6,5.2,1,0,0,0
Secrets of Great British Castles,2015,7,7.8,5.2,1,0,0,0
Next in Fashion,2020,16,7.3,5.2,1,0,0,0
Children of the Whales,2017,16,7.1,5.2,1,0,0,0
Live,2018,16,8.4,5.2,1,0,0,0
Hangar 1: The UFO Files,2015,7,7.3,5.2,1,0,1,0
Valeria,2020,18,6.2,5.2,1,0,0,0
Girls und Panzer,2012,16,7.4,5.2,1,1,0,0
World's Most Wanted,2020,16,7.2,5.2,1,0,0,0
The Adventures of Puss in Boots,2015,7,6.7,5.1,1,0,0,0
MeatEater,2012,16,7.7,5.1,1,0,0,0
Old Money,2015,7,7.6,5.1,1,0,0,0
Heartbreak High,1994,7,7.8,5.1,1,0,0,0
Trailer Park Boys: Out of the Park: Europe,2016,18,6.7,5.1,1,0,0,0
Put Your Head on My Shoulder,2019,7,8,5.1,1,0,0,0
Monzón: A Knockout Blow,2019,18,7.9,5.1,1,0,0,0
Two Sentence Horror Stories,2019,16,5.5,5.1,1,0,0,0
Shot in the Dark,2017,18,8.3,5.1,1,0,0,0
Criminal: Spain,2019,7,6.9,5.1,1,0,0,0
Half & Half,2002,7,7.1,5.1,1,0,0,0
The Least Expected Day: Inside the Movistar Team 2019,2020,7,7.4,5.1,1,0,0,0
The Honeymoon Stand Up Special,2018,16,6.9,5.1,1,0,0,0
BREAK IT ALL: The History of Rock in Latin America,2020,18,7.6,5.1,1,0,0,0
Rapture,2018,18,7.2,5.1,1,0,0,0
Chef's Table: France,2016,16,8.3,5.1,1,0,0,0
Wolverine,2011,16,6.3,5.1,1,0,0,0
La Doña,2016,16,7.2,5.1,1,0,0,0
Accidentally In Love,2018,7,7.6,5.1,1,0,0,0
Final Fantasy XIV: Dad of Light,2017,7,7,5.1,1,0,0,0
Shadow,2019,7,6.6,5.1,1,0,0,0
Sugar Rush,2018,7,7,5.1,1,0,0,0
The Victims' Game,2020,18,7.4,5.1,1,0,0,0
Leila,2019,16,4.8,5.1,1,0,0,0
The Last Kids on Earth,2019,7,7.4,5.1,1,0,0,0
Behind Enemy Lines,2001,13,6.4,5,1,0,0,0
Dating Around,2019,16,6.3,5,1,0,0,0
Haunted,2018,18,4.6,5,1,0,0,0
Drug Lords,2018,18,6.8,5,1,0,0,0
Jinn,2019,16,3.5,5,1,0,0,0
Bling Empire,2021,18,5.8,5,1,0,0,0
Ad Vitam,2018,7,6.5,5,1,0,0,0
Girls Incarcerated,2018,18,7.3,5,1,0,0,0
Bonus Family,2017,7,7.6,5,1,0,0,0
The Club,2019,18,6.3,5,1,0,0,0
Rabbids Invasion,2013,7,5,5,1,1,0,0
Why Are You Like This?,2021,18,6.5,5,1,0,0,0
Moesha,1996,7,5.8,5,1,1,0,0
The Alcàsser Murders,2019,18,7.1,5,1,0,0,0
Scare Tactics,2003,16,6.7,5,1,0,0,0
(Un)Well,2020,18,6.4,5,1,0,0,0
The Houseboat,2021,18,7.3,5,1,0,0,0
The Stranded,2019,18,6.3,5,1,0,0,0
Chelsea,2016,18,6,5,1,0,0,0
Transformers: Rescue Bots,2012,7,6.5,5,1,0,1,0
Stay Here,2018,7,7.5,5,1,0,0,0
Murder Maps,2015,16,7.5,5,1,0,0,0
Filinta: An Ottoman Policeman,2014,16,6.8,5,1,0,0,0
White Rabbit Project,2016,7,6.9,5,1,0,0,0
Mystery Lab,2020,7,7.7,5,1,0,0,0
Pandemic: How to Prevent an Outbreak,2020,16,6.4,5,1,0,0,0
Autumn's Concerto,2009,16,8,5,1,0,0,0
Mobile Suit Gundam Unicorn,2010,16,7.8,5,1,0,0,0
Moving Art,2007,7,8.7,5,1,0,0,0
Bumping Mics with Jeff Ross & Dave Attell,2018,18,7.7,5,1,0,0,0
Hardy Bucks,2010,7,8.3,5,1,0,0,0
Hymn of Death,2018,18,7.5,5,1,0,0,0
Ellen DeGeneres: Relatable,2018,16,6.5,4.9,1,0,0,0
Brews Brothers,2020,18,5.1,4.9,1,0,0,0
Spirit: Riding Free,2017,7,6.6,4.9,1,0,0,0
Mismatched,2020,18,5.5,4.9,1,0,0,0
The Cabin with Bert Kreischer,2020,18,7.3,4.9,1,0,0,0
Instant Hotel,2018,7,7.3,4.9,1,0,0,0
Dancing Queen,2018,7,7,4.9,1,0,0,0
QB1: Beyond the Lights,2017,16,7.8,4.9,1,0,0,0
Moving On,2009,7,7.5,4.9,1,0,0,0
Hache,2019,18,6.5,4.9,1,0,0,0
Jailbirds,2019,18,7.1,4.9,1,0,0,0
FIGHTWORLD,2018,18,7.6,4.9,1,0,0,0
The Hockey Girls,2019,16,6.9,4.9,1,0,0,0
SWORD GAI: The Animation,2018,18,5.9,4.9,1,0,0,0
Black Ink Crew New York,2013,16,4.6,4.9,1,1,0,0
Lunatics,2019,18,6.6,4.9,1,0,0,0
Kid Cosmic,2021,7,8,4.9,1,0,0,0
City of Ghosts,2021,7,8,4.9,1,0,1,0
Unstoppable,2020,18,7.3,4.9,1,1,0,0
Wild Catch / Chasing Monsters,2016,7,7.4,4.9,1,0,0,0
Beyblade Burst,2016,7,6.7,4.9,1,0,0,0
Signs,2018,18,6.2,4.8,1,0,1,0
The Deep,2016,7,7.9,4.8,1,0,0,0
Hot Date,2017,16,7.1,4.8,1,0,1,0
Sparta,2018,18,6.6,4.8,1,0,0,0
Atelier,2015,16,7.2,4.8,1,0,0,0
The Cuba Libre Story,2016,16,7.7,4.8,1,0,0,0
El Chema,2016,16,6.8,4.8,1,0,0,0
Love (ft. Marriage and Divorce),2021,7,5.9,4.8,1,0,0,0
The Royal House of Windsor,2017,16,7.3,4.8,1,0,0,0
Dealer,2021,18,6.2,4.8,1,0,0,0
Can You Hear Me?,2019,16,7.7,4.8,1,0,0,0
1994,2019,18,7.6,4.8,1,0,0,0
Pac-Man and the Ghostly Adventures,2013,7,4.9,4.8,1,0,1,0
The Parkers,1999,7,6.9,4.8,1,0,0,0
Cooked With Cannabis,2020,18,6.6,4.8,1,0,0,0
Re:Mind,2017,18,5,4.8,1,0,0,0
The Kirlian Frequency,2019,7,7.6,4.8,1,0,0,0
Granblue Fantasy: The Animation,2017,16,6.4,4.8,1,0,0,0
Fated to Love You,2008,7,7.4,4.8,1,1,0,0
Women of the Night,2019,18,6.2,4.8,1,0,0,0
Dad Stop Embarrassing Me!,2021,7,4.2,4.8,1,0,0,0
Kuromukuro,2016,16,7.2,4.8,1,0,0,0
Real Rob,2015,18,6.4,4.8,1,0,0,0
Prank Encounters,2019,16,5.2,4.8,1,0,0,0
The Mafia Dolls,2009,18,6.6,4.8,1,0,0,0
Sintonia,2019,18,6.8,4.7,1,0,0,0
Examination of Conscience,2019,18,7.9,4.7,1,0,0,0
AMO,2018,18,6.5,4.7,1,0,0,0
Super Drags,2018,18,5.6,4.7,1,0,0,0
Pop Team Epic,2018,18,6.9,4.7,1,0,1,0
Haunted: Latin America,2021,16,5.4,4.7,1,0,0,0
Brainchild,2018,7,8.1,4.7,1,0,0,0
Record of Youth,2020,16,7.3,4.7,1,0,0,0
Fate/Apocrypha,2017,18,6.6,4.7,1,0,0,0
Yankee,2019,18,6,4.7,1,0,0,0
Canine Intervention,2021,16,6.5,4.7,1,0,0,0
Cagaster of an Insect Cage,2020,18,6.2,4.7,1,0,0,0
All For Love,2020,7,7,4.7,1,0,0,0
Bill Nye Saves the World,2017,7,3.6,4.7,1,0,0,0
A.I.C.O. -Incarnation-,2018,18,6.4,4.7,1,0,0,0
72 Dangerous Animals: Latin America,2017,16,6.6,4.7,1,0,0,0
Restaurants on the Edge,2020,16,6.8,4.7,1,0,0,0
El Reemplazante,2012,16,8.5,4.7,1,0,0,0
Bolívar: Una lucha admirable,2019,18,7.5,4.7,1,0,0,0
The Epic Tales of Captain Underpants,2018,7,6.7,4.7,1,0,0,0
The Chosen One,2019,18,5.8,4.7,1,0,0,0
The Piano Forest,2018,7,7.1,4.7,1,0,0,0
SAINT SEIYA: Knights of the Zodiac,2019,16,4.5,4.6,1,0,0,0
Her Mother's Killer,2020,16,7.7,4.6,1,0,0,0
Surviving Death,2021,18,6.1,4.6,1,0,0,0
The House Arrest of Us,2020,7,7.5,4.6,1,0,0,0
Witch Hunt: A Century of Murder,2015,18,7.2,4.6,1,0,0,0
Meet the Drug Lords: Inside the Real Narcos,2018,7,7.5,4.6,1,0,0,0
Monty Python's Personal Best,2006,16,7.9,4.6,1,0,0,0
World of Winx,2016,7,6.8,4.6,1,0,0,0
The Big Day,2021,18,4.6,4.6,1,0,0,0
Afflicted,2018,18,5,4.6,1,0,1,0
